2026-01-09-13:05:25.080 0.4
2026-01-09-13:05:34.631 0.4
2026-01-09-13:05:43.637 0.2
2026-01-09-13:05:55.536 0.1
2026-01-09-13:06:06.920 0.0
2026-01-09-13:06:19.096 0.0
2026-01-09-13:06:29.872 0.0
2026-01-09-13:06:38.343 0.0
2026-01-09-13:06:50.101 0.0
2026-01-09-13:07:03.027 0.0
2026-01-09-13:07:14.426 0.0
2026-01-09-13:07:25.003 0.0
2026-01-09-13:07:35.418 0.0
2026-01-09-13:07:45.744 0.0
2026-01-09-13:07:55.006 0.0
2026-01-09-13:08:03.257 0.0
2026-01-09-13:08:17.264 0.0
2026-01-09-13:08:33.822 0.0
2026-01-09-13:08:50.913 0.0
2026-01-09-13:09:06.253 0.0
2026-01-09-13:09:22.225 0.0
2026-01-09-13:05:25.080 0.0
2026-01-09-13:05:34.631 0.0
2026-01-09-13:05:43.637 0.0
2026-01-09-13:05:55.536 0.0
2026-01-09-13:06:06.920 0.0
2026-01-09-13:06:19.096 0.0
2026-01-09-13:06:29.872 0.0
2026-01-09-13:06:38.343 0.0
2026-01-09-13:06:50.101 0.0
2026-01-09-13:07:03.027 0.0
2026-01-09-13:07:14.426 0.0
2026-01-09-13:07:25.003 0.0
2026-01-09-13:07:35.418 0.0
2026-01-09-13:07:45.744 0.0
2026-01-09-13:07:55.006 0.0
2026-01-09-13:08:03.257 0.0
2026-01-09-13:08:17.264 0.0
2026-01-09-13:08:33.822 0.0
2026-01-09-13:08:50.913 0.0
2026-01-09-13:09:06.253 0.0
2026-01-09-13:09:22.225 0.0
2026-01-09-13:10:20.880 0.4
2026-01-09-13:10:22.416 0.4
2026-01-09-13:10:26.744 0.2
2026-01-09-13:10:30.955 0.1
2026-01-09-13:10:45.157 0.0
2026-01-09-13:11:05.103 0.0
2026-01-09-13:11:25.731 0.0
2026-01-09-13:11:42.333 0.0
2026-01-09-13:12:02.868 0.0
2026-01-09-13:12:22.460 0.0
2026-01-09-13:12:42.108 0.0
2026-01-09-13:12:59.002 0.0
2026-01-09-13:13:19.553 0.0
2026-01-09-13:13:37.470 0.0
2026-01-09-13:13:57.443 0.0
2026-01-09-13:14:13.673 0.0
2026-01-09-13:14:33.648 0.0
2026-01-09-13:14:49.561 0.0
2026-01-09-13:15:07.921 0.0
2026-01-09-13:15:25.125 0.0
2026-01-09-13:15:39.869 0.0
2026-01-09-13:15:53.662 0.0
2026-01-09-13:16:06.187 0.0
2026-01-09-13:16:19.081 0.0
2026-01-09-13:16:31.414 0.0
2026-01-09-13:16:41.378 0.0
2026-01-09-13:16:56.003 0.0
2026-01-09-13:17:12.992 0.0
2026-01-09-13:17:32.518 0.0
2026-01-09-13:17:53.816 0.0
2026-01-09-13:18:13.953 0.0
2026-01-09-13:18:32.024 0.0
2026-01-09-13:18:50.584 0.0
2026-01-09-13:19:11.443 0.0
2026-01-09-13:10:20.880 0.0
2026-01-09-13:10:22.416 0.0
2026-01-09-13:10:26.744 0.0
2026-01-09-13:10:30.955 0.0
2026-01-09-13:10:45.157 0.0
2026-01-09-13:11:05.103 0.0
2026-01-09-13:11:25.731 0.0
2026-01-09-13:11:42.333 0.0
2026-01-09-13:12:02.868 0.0
2026-01-09-13:12:22.460 0.0
2026-01-09-13:12:42.108 0.0
2026-01-09-13:12:59.002 0.0
2026-01-09-13:13:19.553 0.0
2026-01-09-13:13:37.470 0.0
2026-01-09-13:13:57.443 0.0
2026-01-09-13:14:13.673 0.0
2026-01-09-13:14:33.648 0.5
2026-01-09-13:14:49.561 0.5
2026-01-09-13:15:07.921 0.8
2026-01-09-13:15:25.125 0.8
2026-01-09-13:15:39.869 0.8
2026-01-09-13:15:53.662 0.8
2026-01-09-13:16:06.187 0.8
2026-01-09-13:16:19.081 0.8
2026-01-09-13:16:31.414 0.8
2026-01-09-13:16:41.378 0.8
2026-01-09-13:16:56.003 0.8
2026-01-09-13:17:12.992 0.8
2026-01-09-13:17:32.518 0.8
