2026-01-09-13:03:13.703 0.0
2026-01-09-13:03:22.726 0.0
2026-01-09-13:03:31.199 0.0
2026-01-09-13:03:41.861 0.0
2026-01-09-13:03:49.959 0.0
2026-01-09-13:04:00.381 0.0
2026-01-09-13:04:09.834 8.7
2026-01-09-13:04:19.111 8.5
2026-01-09-13:04:26.591 8.5
2026-01-09-13:04:35.979 8.5
2026-01-09-13:04:52.035 8.5
2026-01-09-13:05:05.634 8.5
2026-01-09-13:05:15.016 8.5
2026-01-09-13:05:25.080 8.5
2026-01-09-13:05:34.631 8.5
2026-01-09-13:05:43.637 8.5
2026-01-09-13:05:55.536 8.3
2026-01-09-13:06:06.920 8.3
2026-01-09-13:06:19.096 8.3
2026-01-09-13:06:29.872 8.1
2026-01-09-13:06:38.343 8.1
2026-01-09-13:06:50.101 8.1
2026-01-09-13:07:03.027 8.1
2026-01-09-13:07:14.426 8.3
2026-01-09-13:07:25.003 8.3
2026-01-09-13:07:35.418 8.3
2026-01-09-13:07:45.744 8.3
2026-01-09-13:07:55.006 8.3
2026-01-09-13:08:17.264 8.3
2026-01-09-13:08:33.822 8.3
2026-01-09-13:08:50.913 8.3
2026-01-09-13:09:06.253 8.2
2026-01-09-13:09:22.225 8.1
2026-01-09-13:10:08.256 0.0
2026-01-09-13:10:08.451 0.0
2026-01-09-13:10:08.651 0.0
2026-01-09-13:10:08.872 0.0
2026-01-09-13:10:08.996 0.0
2026-01-09-13:10:09.204 8.7
2026-01-09-13:10:09.412 8.7
2026-01-09-13:10:09.623 8.4
2026-01-09-13:10:09.818 8.4
2026-01-09-13:10:10.019 8.1
2026-01-09-13:10:10.227 8.1
2026-01-09-13:10:10.426 8.1
2026-01-09-13:10:10.640 8.2
2026-01-09-13:10:10.898 8.2
2026-01-09-13:10:11.073 8.2
2026-01-09-13:10:11.281 8.2
2026-01-09-13:10:11.529 8.2
2026-01-09-13:10:11.796 8.2
2026-01-09-13:10:12.038 8.2
2026-01-09-13:10:12.282 8.2
2026-01-09-13:10:12.452 8.2
2026-01-09-13:10:12.652 12.8
2026-01-09-13:10:12.792 12.8
2026-01-09-13:10:13.031 15.5
2026-01-09-13:10:13.337 16.5
2026-01-09-13:10:13.636 16.9
2026-01-09-13:10:13.914 16.9
2026-01-09-13:10:14.215 17.1
2026-01-09-13:10:14.497 17.2
2026-01-09-13:10:14.791 17.2
2026-01-09-13:10:15.078 17.4
2026-01-09-13:10:15.328 17.4
2026-01-09-13:10:15.618 17.4
2026-01-09-13:10:15.929 17.3
2026-01-09-13:10:16.272 17.3
2026-01-09-13:10:16.740 17.3
2026-01-09-13:10:17.766 17.3
2026-01-09-13:10:19.200 17.3
2026-01-09-13:10:20.880 17.4
2026-01-09-13:10:22.416 17.4
2026-01-09-13:10:26.744 18.1
2026-01-09-13:10:30.955 18.1
2026-01-09-13:10:45.157 17.8
2026-01-09-13:11:05.103 17.7
2026-01-09-13:11:25.731 17.5
2026-01-09-13:11:42.333 17.5
2026-01-09-13:12:02.868 17.4
2026-01-09-13:12:22.460 17.4
2026-01-09-13:12:42.108 17.3
2026-01-09-13:12:59.000 17.3
2026-01-09-13:13:19.553 17.2
2026-01-09-13:13:37.470 17.4
2026-01-09-13:13:57.443 17.3
2026-01-09-13:14:13.673 17.3
2026-01-09-13:14:33.648 17.3
2026-01-09-13:14:49.561 17.3
2026-01-09-13:15:07.921 17.3
2026-01-09-13:15:25.124 17.5
2026-01-09-13:15:39.869 17.4
2026-01-09-13:15:53.662 17.4
2026-01-09-13:16:06.187 17.4
2026-01-09-13:16:19.081 17.4
2026-01-09-13:16:31.414 17.4
2026-01-09-13:16:41.378 17.1
2026-01-09-13:16:56.003 17.2
2026-01-09-13:17:12.992 17.2
2026-01-09-13:17:32.518 17.3
2026-01-09-13:17:53.814 17.3
2026-01-09-13:18:13.953 17.3
2026-01-09-13:18:32.024 17.2
2026-01-09-13:18:50.584 17.3
2026-01-09-13:19:11.443 17.3
2026-01-09-13:20:53.219 0.0
2026-01-09-13:20:53.924 0.0
2026-01-09-13:20:54.403 0.0
2026-01-09-13:20:54.848 0.0
2026-01-09-13:20:55.390 0.0
2026-01-09-13:20:55.942 0.0
2026-01-09-13:20:56.419 0.0
2026-01-09-13:20:56.975 0.0
2026-01-09-13:20:57.574 0.0
2026-01-09-13:20:58.105 0.0
2026-01-09-13:20:58.743 0.0
2026-01-09-13:20:59.238 8.6
2026-01-09-13:20:59.604 8.6
2026-01-09-13:21:00.095 8.6
2026-01-09-13:21:00.626 8.6
2026-01-09-13:21:01.074 8.6
2026-01-09-13:21:01.461 8.6
2026-01-09-13:21:02.044 8.4
2026-01-09-13:21:03.570 8.4
2026-01-09-13:21:05.171 8.4
2026-01-09-13:21:06.853 8.2
2026-01-09-13:21:08.634 8.2
2026-01-09-13:21:11.692 8.2
2026-01-09-13:21:14.960 8.2
2026-01-09-13:21:17.302 8.2
2026-01-09-13:21:20.116 8.2
2026-01-09-13:21:23.711 8.2
2026-01-09-13:21:27.039 8.2
2026-01-09-13:21:32.793 8.1
2026-01-09-13:21:37.526 8.3
2026-01-09-13:21:41.463 8.3
2026-01-09-13:21:45.852 8.3
2026-01-09-13:21:50.279 8.3
2026-01-09-13:21:54.879 8.3
2026-01-09-13:21:58.699 8.3
2026-01-09-13:22:02.848 8.3
2026-01-09-13:22:07.932 8.3
2026-01-09-13:22:19.865 8.3
2026-01-09-13:22:31.298 8.3
2026-01-09-13:22:51.509 8.5
2026-01-09-13:23:10.083 8.5
2026-01-09-13:23:30.793 8.4
2026-01-09-13:23:49.325 8.4
2026-01-09-13:24:09.283 8.4
2026-01-09-13:24:29.910 8.4
2026-01-09-13:24:49.317 8.4
2026-01-09-13:25:09.452 8.4
2026-01-09-13:25:27.240 8.4
2026-01-09-13:25:45.981 8.4
2026-01-09-13:26:05.472 8.4
2026-01-09-13:26:23.896 8.4
2026-01-09-13:26:38.697 8.4
2026-01-09-13:26:49.118 8.4
2026-01-09-13:26:55.384 8.4
2026-01-09-13:30:37.953 0.0
2026-01-09-13:30:38.147 0.0
2026-01-09-13:30:38.398 0.0
2026-01-09-13:30:38.563 0.0
2026-01-09-13:30:38.741 0.0
2026-01-09-13:30:38.941 0.0
2026-01-09-13:30:39.147 0.0
2026-01-09-13:30:39.355 0.0
2026-01-09-13:30:39.529 0.0
2026-01-09-13:30:39.753 0.0
2026-01-09-13:30:39.929 0.0
2026-01-09-13:30:40.118 0.0
2026-01-09-13:30:40.391 0.0
2026-01-09-13:30:40.641 9.5
2026-01-09-13:30:40.784 9.5
2026-01-09-13:30:40.978 9.5
2026-01-09-13:30:41.178 9.5
2026-01-09-13:30:41.368 9.5
2026-01-09-13:30:41.599 9.5
2026-01-09-13:30:41.833 9.5
2026-01-09-13:30:42.034 9.5
2026-01-09-13:30:42.234 9.5
2026-01-09-13:30:42.466 9.5
2026-01-09-13:30:42.723 13.4
2026-01-09-13:30:42.912 16.0
2026-01-09-13:30:43.077 17.1
2026-01-09-13:30:43.283 17.7
2026-01-09-13:30:43.457 17.5
2026-01-09-13:30:43.688 17.7
2026-01-09-13:30:43.886 17.5
2026-01-09-13:30:44.065 17.5
2026-01-09-13:30:44.271 17.5
2026-01-09-13:30:44.477 17.5
2026-01-09-13:30:44.663 17.5
2026-01-09-13:30:44.931 17.6
2026-01-09-13:30:45.143 17.8
2026-01-09-13:30:45.338 17.8
2026-01-09-13:30:45.542 18.1
2026-01-09-13:30:45.803 17.7
2026-01-09-13:30:45.976 17.4
2026-01-09-13:30:46.147 17.4
2026-01-09-13:30:46.328 17.3
2026-01-09-13:30:46.559 17.3
2026-01-09-13:30:46.843 17.2
2026-01-09-13:30:46.978 17.3
2026-01-09-13:30:47.332 17.3
2026-01-09-13:30:47.763 17.3
2026-01-09-13:30:48.183 17.3
2026-01-09-13:30:48.641 17.3
2026-01-09-13:30:49.024 17.3
2026-01-09-13:30:49.391 17.5
2026-01-09-13:30:49.750 17.4
2026-01-09-13:30:50.637 17.3
2026-01-09-13:30:51.503 17.3
2026-01-09-13:30:52.596 17.3
2026-01-09-13:30:54.231 17.3
2026-01-09-13:30:56.057 17.8
2026-01-09-13:31:00.175 18.2
2026-01-09-13:31:04.194 17.9
2026-01-09-13:31:12.700 17.6
2026-01-09-13:31:25.444 17.5
2026-01-09-13:31:47.962 17.3
2026-01-09-13:32:19.095 18.4
2026-01-09-13:32:46.527 19.0
2026-01-09-13:33:12.767 19.0
2026-01-09-13:33:42.762 18.2
2026-01-09-13:34:09.581 18.2
2026-01-09-13:34:31.465 18.2
2026-01-09-13:34:58.896 18.2
2026-01-09-13:35:24.080 18.2
2026-01-09-13:35:50.830 17.8
2026-01-09-13:36:17.251 17.3
2026-01-09-13:36:42.860 17.1
2026-01-09-13:37:13.192 17.2
2026-01-09-13:37:40.708 17.2
2026-01-09-13:38:09.148 17.2
2026-01-09-13:38:34.681 17.2
2026-01-09-13:39:00.643 17.2
2026-01-09-13:39:22.175 16.9
2026-01-09-13:39:43.821 16.9
2026-01-09-13:40:09.995 16.9
2026-01-09-13:40:42.797 17.4
2026-01-09-13:41:10.294 17.4
2026-01-09-13:41:37.355 17.6
2026-01-09-13:42:04.507 17.4
2026-01-09-13:42:33.398 17.4
2026-01-09-13:43:04.444 17.4
2026-01-09-13:43:31.423 17.4
2026-01-09-13:43:55.445 17.4
2026-01-09-13:44:27.810 17.3
2026-01-09-13:45:00.148 17.3
2026-01-09-13:45:30.632 17.3
2026-01-09-13:45:58.856 17.3
2026-01-09-13:46:30.010 17.3
