2026-01-09-13:04:52.035 0.0
2026-01-09-13:05:05.634 0.0
2026-01-09-13:05:15.016 0.0
2026-01-09-13:05:25.080 0.0
2026-01-09-13:05:34.631 0.0
2026-01-09-13:05:43.637 0.0
2026-01-09-13:05:55.536 0.9
2026-01-09-13:06:06.920 1.3
2026-01-09-13:06:19.096 1.5
2026-01-09-13:06:29.872 1.5
2026-01-09-13:06:38.343 1.5
2026-01-09-13:06:50.101 1.5
2026-01-09-13:07:03.027 1.5
2026-01-09-13:07:14.426 1.5
2026-01-09-13:07:25.003 1.5
2026-01-09-13:07:35.418 1.5
2026-01-09-13:07:45.744 1.4
2026-01-09-13:07:55.006 1.4
2026-01-09-13:08:03.257 1.3
2026-01-09-13:08:17.264 1.3
2026-01-09-13:08:33.822 1.6
2026-01-09-13:08:50.913 1.6
2026-01-09-13:09:06.253 1.6
2026-01-09-13:09:22.225 1.6
2026-01-09-13:10:13.337 0.0
2026-01-09-13:10:13.636 0.0
2026-01-09-13:10:13.914 0.0
2026-01-09-13:10:14.215 0.0
2026-01-09-13:10:14.497 0.0
2026-01-09-13:10:14.791 0.7
2026-01-09-13:10:15.078 1.0
2026-01-09-13:10:15.328 1.1
2026-01-09-13:10:15.620 1.4
2026-01-09-13:10:15.929 1.6
2026-01-09-13:10:16.272 1.6
2026-01-09-13:10:16.740 1.6
2026-01-09-13:10:17.766 1.6
2026-01-09-13:10:19.201 1.6
2026-01-09-13:10:20.880 1.6
2026-01-09-13:10:22.416 1.6
2026-01-09-13:10:26.744 1.6
2026-01-09-13:10:30.955 1.7
2026-01-09-13:10:45.157 1.7
2026-01-09-13:11:05.103 1.7
2026-01-09-13:11:25.731 1.7
2026-01-09-13:11:42.333 1.7
2026-01-09-13:12:02.868 1.7
2026-01-09-13:12:22.460 1.7
2026-01-09-13:12:42.108 1.7
2026-01-09-13:12:59.002 1.7
2026-01-09-13:13:19.553 1.7
2026-01-09-13:13:37.470 1.9
2026-01-09-13:13:57.443 1.9
2026-01-09-13:14:13.673 2.0
2026-01-09-13:14:33.648 1.9
2026-01-09-13:14:49.561 1.8
2026-01-09-13:15:07.921 1.8
2026-01-09-13:15:25.125 1.8
2026-01-09-13:15:39.869 1.8
2026-01-09-13:15:53.662 1.8
2026-01-09-13:16:06.187 1.8
2026-01-09-13:16:19.081 1.8
2026-01-09-13:16:31.414 1.8
2026-01-09-13:16:41.378 1.8
2026-01-09-13:16:56.003 1.8
2026-01-09-13:17:12.992 1.8
2026-01-09-13:17:32.518 1.8
2026-01-09-13:17:53.816 1.8
2026-01-09-13:18:13.953 1.5
2026-01-09-13:18:32.024 1.4
2026-01-09-13:18:50.584 1.4
2026-01-09-13:19:11.443 1.4
2026-01-09-13:21:11.692 0.0
2026-01-09-13:21:14.960 0.0
2026-01-09-13:21:17.302 1.2
2026-01-09-13:21:20.116 1.2
2026-01-09-13:21:23.711 1.7
2026-01-09-13:21:27.039 1.9
2026-01-09-13:21:32.793 1.9
2026-01-09-13:21:37.526 2.0
2026-01-09-13:21:41.463 2.0
2026-01-09-13:21:45.852 2.0
2026-01-09-13:21:50.279 2.0
2026-01-09-13:21:54.879 2.0
2026-01-09-13:21:58.699 2.0
2026-01-09-13:22:02.848 1.9
2026-01-09-13:22:07.932 1.8
2026-01-09-13:22:19.865 1.8
2026-01-09-13:22:31.298 1.5
2026-01-09-13:22:51.509 1.4
2026-01-09-13:23:10.083 1.3
2026-01-09-13:23:30.793 1.3
2026-01-09-13:23:49.325 1.3
2026-01-09-13:24:09.283 1.3
2026-01-09-13:24:29.910 1.3
2026-01-09-13:24:49.317 1.3
2026-01-09-13:25:09.453 1.3
2026-01-09-13:25:27.240 1.3
2026-01-09-13:25:45.981 1.6
2026-01-09-13:26:05.472 1.7
2026-01-09-13:26:23.896 1.7
2026-01-09-13:26:38.697 1.9
2026-01-09-13:26:49.118 1.9
2026-01-09-13:26:55.386 1.9
2026-01-09-13:30:47.332 0.0
2026-01-09-13:30:47.763 0.0
2026-01-09-13:30:48.184 0.0
2026-01-09-13:30:48.641 0.0
2026-01-09-13:30:49.024 0.0
2026-01-09-13:30:49.391 1.0
2026-01-09-13:30:49.750 1.5
2026-01-09-13:30:50.637 1.8
2026-01-09-13:30:51.503 1.8
2026-01-09-13:30:52.596 1.8
2026-01-09-13:30:54.231 1.8
2026-01-09-13:30:56.057 1.8
2026-01-09-13:31:00.175 1.8
2026-01-09-13:31:04.194 1.8
2026-01-09-13:31:12.700 1.8
2026-01-09-13:31:25.444 1.8
2026-01-09-13:31:47.962 1.8
2026-01-09-13:32:19.095 9.6
2026-01-09-13:32:46.527 9.6
2026-01-09-13:33:12.767 9.6
2026-01-09-13:33:42.762 9.6
2026-01-09-13:34:09.581 9.6
2026-01-09-13:34:31.467 9.6
2026-01-09-13:34:58.896 9.6
2026-01-09-13:35:24.080 9.6
2026-01-09-13:35:50.830 5.4
2026-01-09-13:36:17.251 3.3
2026-01-09-13:36:42.860 3.3
2026-01-09-13:37:13.192 2.1
2026-01-09-13:37:40.708 1.6
2026-01-09-13:38:09.148 1.4
2026-01-09-13:38:34.681 1.7
2026-01-09-13:39:00.643 1.9
2026-01-09-13:39:22.175 1.9
2026-01-09-13:39:43.821 1.6
2026-01-09-13:40:09.995 1.4
2026-01-09-13:40:42.797 1.3
2026-01-09-13:41:10.294 1.3
2026-01-09-13:41:37.355 1.6
2026-01-09-13:42:04.507 1.6
2026-01-09-13:42:33.398 1.7
2026-01-09-13:43:04.444 1.7
2026-01-09-13:43:31.423 1.7
2026-01-09-13:43:55.445 1.7
2026-01-09-13:44:27.810 1.7
2026-01-09-13:45:00.148 1.7
2026-01-09-13:45:30.632 1.7
2026-01-09-13:45:58.856 1.7
2026-01-09-13:46:30.010 1.7
2026-01-09-13:47:01.070 1.7
2026-01-09-13:47:33.112 1.7
2026-01-09-13:48:05.222 1.7
2026-01-09-13:48:35.728 1.7
2026-01-09-13:49:07.465 1.7
2026-01-09-13:49:39.867 1.7
2026-01-09-14:12:29.334 0.0
2026-01-09-14:12:29.667 0.0
2026-01-09-14:12:30.007 0.0
2026-01-09-14:12:30.373 0.0
2026-01-09-14:12:30.705 0.0
2026-01-09-14:12:30.967 0.9
2026-01-09-14:12:31.279 1.3
2026-01-09-14:12:31.589 1.5
2026-01-09-14:12:31.915 1.8
2026-01-09-14:12:32.256 1.9
2026-01-09-14:12:32.608 1.9
2026-01-09-14:12:32.902 1.6
2026-01-09-14:12:33.267 1.4
2026-01-09-14:12:33.679 1.3
2026-01-09-14:12:34.406 1.3
2026-01-09-14:12:35.058 1.3
2026-01-09-14:12:35.668 1.3
2026-01-09-14:12:36.351 1.3
2026-01-09-14:12:37.122 1.3
2026-01-09-14:12:39.044 1.3
2026-01-09-14:12:42.155 1.3
2026-01-09-14:12:47.621 1.3
2026-01-09-14:12:56.750 1.3
2026-01-09-14:13:04.305 1.3
2026-01-09-14:13:16.022 1.3
2026-01-15-14:59:36.605 0.0
2026-01-15-14:59:36.783 0.0
2026-01-15-14:59:36.982 0.0
2026-01-15-14:59:37.192 0.0
2026-01-15-14:59:37.386 0.0
2026-01-15-14:59:37.560 0.0
2026-01-15-14:59:37.781 0.0
2026-01-15-14:59:37.979 0.0
2026-01-15-14:59:38.176 0.0
2026-01-15-14:59:38.377 0.0
2026-01-15-14:59:38.589 0.0
2026-01-15-14:59:38.774 0.0
2026-01-15-14:59:38.982 0.0
2026-01-15-14:59:39.240 0.0
2026-01-15-14:59:39.449 0.0
2026-01-15-14:59:39.659 0.0
2026-01-15-14:59:39.887 0.0
2026-01-15-14:59:40.055 0.0
2026-01-15-14:59:40.260 0.0
2026-01-15-14:59:40.429 0.0
2026-01-15-14:59:40.655 0.0
2026-01-15-14:59:40.947 0.0
2026-01-15-14:59:41.111 0.0
2026-01-15-14:59:41.326 11.7
2026-01-15-14:59:41.583 14.7
2026-01-15-14:59:41.997 14.7
2026-01-15-14:59:42.384 14.7
2026-01-15-14:59:42.746 14.7
2026-01-15-14:59:43.077 14.7
2026-01-15-14:59:43.472 14.7
2026-01-15-14:59:43.985 14.7
2026-01-15-14:59:44.444 14.7
2026-01-15-14:59:44.912 14.7
2026-01-15-14:59:45.416 14.7
2026-01-15-14:59:45.913 16.2
2026-01-15-14:59:46.494 16.2
2026-01-15-14:59:47.362 16.4
2026-01-15-14:59:48.305 16.4
