2026-01-09-13:02:21.910 20.0
2026-01-09-13:02:22.083 20.0
2026-01-09-13:02:22.278 20.0
2026-01-09-13:02:22.533 20.0
2026-01-09-13:02:22.705 20.0
2026-01-09-13:02:22.885 20.0
2026-01-09-13:02:23.098 20.0
2026-01-09-13:02:23.299 20.0
2026-01-09-13:02:23.509 20.0
2026-01-09-13:02:23.711 20.0
2026-01-09-13:02:23.941 20.0
2026-01-09-13:02:24.098 20.0
2026-01-09-13:02:24.267 20.0
2026-01-09-13:02:24.485 20.0
2026-01-09-13:02:24.662 20.0
2026-01-09-13:02:24.864 20.0
2026-01-09-13:02:25.079 20.0
2026-01-09-13:02:25.267 20.0
2026-01-09-13:02:25.473 20.0
2026-01-09-13:02:25.680 20.0
2026-01-09-13:02:25.999 20.0
2026-01-09-13:02:26.277 20.0
2026-01-09-13:02:26.608 20.0
2026-01-09-13:02:26.884 20.0
2026-01-09-13:02:27.090 20.0
2026-01-09-13:02:27.263 20.0
2026-01-09-13:02:27.471 20.0
2026-01-09-13:02:27.710 20.0
2026-01-09-13:02:27.897 20.0
2026-01-09-13:02:28.259 20.0
2026-01-09-13:02:28.672 20.0
2026-01-09-13:02:29.017 20.0
2026-01-09-13:02:29.426 20.0
2026-01-09-13:02:29.802 20.0
2026-01-09-13:02:30.171 20.0
2026-01-09-13:02:30.595 20.0
2026-01-09-13:02:31.013 20.0
2026-01-09-13:02:31.443 20.0
2026-01-09-13:02:31.855 20.0
2026-01-09-13:02:32.233 20.0
2026-01-09-13:02:33.076 20.0
2026-01-09-13:02:34.877 20.0
2026-01-09-13:02:40.175 20.0
2026-01-09-13:02:46.536 20.0
2026-01-09-13:02:52.625 20.0
2026-01-09-13:02:58.755 20.0
2026-01-09-13:03:04.205 20.0
2026-01-09-13:03:13.703 20.0
2026-01-09-13:03:22.726 20.0
2026-01-09-13:03:31.199 20.0
2026-01-09-13:03:41.861 20.0
2026-01-09-13:03:49.959 20.0
2026-01-09-13:04:00.381 20.0
2026-01-09-13:04:09.834 20.0
2026-01-09-13:04:19.111 20.0
2026-01-09-13:04:26.591 20.0
2026-01-09-13:04:35.979 20.0
2026-01-09-13:04:52.035 20.0
2026-01-09-13:05:05.632 20.0
2026-01-09-13:05:15.016 20.0
2026-01-09-13:05:25.080 20.0
2026-01-09-13:05:34.631 20.0
2026-01-09-13:05:43.637 20.0
2026-01-09-13:05:55.536 20.0
2026-01-09-13:06:06.920 20.0
2026-01-09-13:06:19.096 20.0
2026-01-09-13:06:29.872 20.0
2026-01-09-13:06:38.343 20.0
2026-01-09-13:06:50.101 20.0
2026-01-09-13:07:03.027 20.0
2026-01-09-13:07:14.426 20.0
2026-01-09-13:07:25.002 20.0
2026-01-09-13:07:35.418 20.0
2026-01-09-13:07:45.744 20.0
2026-01-09-13:07:55.006 20.0
2026-01-09-13:08:03.257 20.0
2026-01-09-13:08:17.264 20.0
2026-01-09-13:08:33.822 20.0
2026-01-09-13:08:50.913 20.0
2026-01-09-13:09:06.253 20.0
2026-01-09-13:09:22.225 20.0
2026-01-09-13:11:25.731 20.0
2026-01-09-13:11:42.333 20.0
2026-01-09-13:12:02.868 20.0
2026-01-09-13:12:22.460 20.0
2026-01-09-13:12:42.108 20.0
2026-01-09-13:12:59.002 20.0
2026-01-09-13:13:19.553 20.0
2026-01-09-13:13:37.470 20.0
2026-01-09-13:13:57.443 20.0
2026-01-09-13:14:13.674 20.0
2026-01-09-13:14:33.648 20.0
2026-01-09-13:14:49.561 20.0
2026-01-09-13:15:07.921 20.0
2026-01-09-13:15:25.125 20.0
2026-01-09-13:15:39.869 20.0
2026-01-09-13:15:53.662 20.0
2026-01-09-13:16:06.187 20.0
2026-01-09-13:16:19.081 20.0
2026-01-09-13:16:31.414 20.0
2026-01-09-13:16:41.378 20.0
2026-01-09-13:16:56.003 20.0
2026-01-09-13:17:12.994 20.0
2026-01-09-13:17:32.518 20.0
2026-01-09-13:17:53.816 20.0
2026-01-09-13:18:13.953 20.0
